name,band,ra,dec,raerr,decerr,flux,type,activity type
HPPSC070A_J005439.8+155447,blue,13.666013,15.912927,0.00004,0.000038,36.605,b'G',
HPPSC070A_J155021.9+482713,blue,237.591469,48.453602,0.000304,0.000201,33.942,b'G',
HPPSC070A_J122820.8+441439,blue,187.08704,44.244132,0.000338,0.000242,27.383,b'G',
HPPSC070A_J073553.2+114225,blue,113.97176,11.706897,0.000272,0.000266,75.292,b'G',
HPPSC070A_J032848.6+011342,blue,52.202551,1.22829,0.000109,0.000109,35.368,b'G',
HPPSC070A_J033240.9-275505,blue,53.170523,-27.918145,0.000111,0.000098,3.363,b'G',
HPPSC070A_J144519.8+095641,blue,221.332535,9.94463,0.00022,0.000217,30.546,b'G',
HPPSC070A_J042359.6+363452,blue,65.998325,36.580998,0.000569,0.000457,162.52,b'G',
HPPSC070A_J122838.1+435702,blue,187.158739,43.950431,0.000345,0.000248,18.642,b'G',
HPPSC070A_J222225.1+750424,blue,335.604819,75.073377,0.000548,0.000141,171.742,b'G',
HPPSC070A_J033231.6-274945,blue,53.131733,-27.829264,0.000106,0.000094,4.335,b'G',
HPPSC070A_J033237.3-275128,blue,53.155762,-27.857774,0.000089,0.000078,4.842,b'G',
HPPSC070A_J130625.6-492635,blue,196.607032,-49.443097,0.000096,0.000062,120.242,b'G',
HPPSC070A_J070922.6-133245,blue,107.344176,-13.545755,0.000104,0.000101,544.471,b'G',
HPPSC070A_J042319.5+151410,blue,65.831443,15.236207,0.000185,0.000178,297.755,b'G',
HPPSC070A_J081640.0-384749,blue,124.166961,-38.796954,0.000325,0.000253,211.4,b'G',
HPPSC070A_J124401.8-014147,blue,191.007545,-1.696402,0.000214,0.000214,69.469,b'G',
HPPSC070A_J141206.5-003952,blue,213.02709,-0.664418,0.000127,0.000127,59.421,b'G',
HPPSC070A_J045129.2+451853,blue,72.872015,45.3148,0.000427,0.0003,161.64,b'G',
HPPSC070A_J164731.0-292122,blue,251.879508,-29.356016,0.000006,0.000006,11607.102,b'G',
HPPSC070A_J115756.0+552712,blue,179.483623,55.453453,0.000022,0.000013,353.674,b'G',
HPPSC070A_J210411.0-433535,blue,316.045987,-43.592985,0.000008,0.000005,8208.406,b'G',
HPPSC070A_J030349.2-010614,blue,45.955385,-1.103819,0.000013,0.000013,679.017,b'G',
HPPSC070A_J033233.6-273929,blue,53.140295,-27.658193,0.000087,0.000077,5.702,b'G',
HPPSC070A_J213344.5+100712,blue,323.435773,10.119982,0.000032,0.000031,117.362,b'G',
HPPSC070A_J121758.5-720549,blue,184.494022,-72.097072,0.000839,0.000258,290.434,b'G',
HPPSC070A_J121428.9+055009,blue,183.6207,5.835941,0.000081,0.00008,54.641,b'G',
HPPSC070A_J124214.3+323730,blue,190.559683,32.624952,0.000332,0.000279,8.481,b'G',
HPPSC070A_J013723.1+155130,blue,24.346518,15.858418,0.000088,0.000085,135.877,b'G',
HPPSC070A_J032241.8-371027,blue,50.67423,-37.174145,0.000087,0.00007,57.965,b'G',
HPPSC070A_J033338.4-361903,blue,53.410153,-36.31745,0.000275,0.000221,15.832,b'G',
HPPSC070A_J111450.5+550209,blue,168.710683,55.035774,0.000405,0.000232,22.176,b'G',
HPPSC070A_J112025.6+130411,blue,170.106813,13.069607,0.000268,0.000261,38.626,b'G',
HPPSC070A_J112026.0+132936,blue,170.108649,13.493312,0.000103,0.0001,25.755,b'G',
HPPSC070A_J112031.8+134358,blue,170.132661,13.732727,0.000159,0.000155,16.556,b'G',
HPPSC070A_J115533.1+120045,blue,178.888255,12.01242,0.000149,0.000146,18.247,b'G',
HPPSC070A_J120309.5+443153,blue,180.789958,44.531285,0.000014,0.00001,3051.507,b'G',
HPPSC070A_J122143.9+043111,blue,185.432973,4.519679,0.000278,0.000277,13.179,b'G',
HPPSC070A_J122301.8+154606,blue,185.757735,15.768296,0.000295,0.000284,20.163,b'G',
HPPSC070A_J122617.8+131128,blue,186.574359,13.191126,0.00024,0.000234,32.215,b'G',
HPPSC070A_J123354.9+074052,blue,188.4791,7.681033,0.00007,0.000069,86.171,b'G',
HPPSC070A_J124143.2+323005,blue,190.430323,32.501287,0.000233,0.000197,21.777,b'G',
HPPSC070A_J134519.2+414244,blue,206.330022,41.712304,0.00003,0.000022,678.864,b'G',
HPPSC070A_J144508.9-205213,blue,221.287453,-20.870211,0.000009,0.000008,6385.036,b'G',
HPPSC070A_J230310.4+085202,blue,345.793447,8.867145,0.000035,0.000035,203.412,b'G',
HPPSC070A_J164452.3-203453,blue,251.217898,-20.581394,0.000113,0.000106,510.975,b'G',
HPPSC070A_J164017.0-211147,blue,250.071195,-21.196401,0.000145,0.000136,446.262,b'G',
HPPSC070A_J163001.1-225026,blue,247.504819,-22.840595,0.000278,0.000256,226.527,b'G',
HPPSC070A_J164319.7-202136,blue,250.832167,-20.359923,0.000521,0.000488,86.488,b'G',
HPPSC070A_J043046.3+261202,blue,67.692914,26.200672,0.000399,0.000358,139.586,b'G',
HPPSC070A_J075726.5-312016,blue,119.360627,-31.337837,0.000364,0.000311,167.473,b'G',
HPPSC070A_J071224.3-111534,blue,108.101333,-11.259563,0.000045,0.000044,13340.742,b'G',
HPPSC070A_J094333.2-010138,blue,145.88841,-1.027231,0.00024,0.00024,19.372,b'G',
HPPSC070A_J173501.4+570308,blue,263.755957,57.052269,0.000038,0.000021,204.746,b'G',
HPPSC070A_J125939.1+283130,blue,194.913263,28.524869,0.000302,0.000265,25.748,b'G',
HPPSC070A_J044642.9+472600,blue,71.678847,47.433247,0.000313,0.000212,158.917,b'G',
HPPSC070A_J075443.1-320847,blue,118.679965,-32.146313,0.000388,0.000328,133.382,b'G',
HPPSC070A_J143452.4+483943,blue,218.718341,48.661973,0.000125,0.000082,97.954,b'G',
HPPSC070A_J064121.5+011337,blue,100.3399,1.226994,0.000064,0.000064,1284.483,b'G',
HPPSC070A_J062340.7+092606,blue,95.919732,9.435034,0.000089,0.000088,776.369,b'G',
HPPSC070A_J111106.5+284112,blue,167.777107,28.686695,0.000316,0.000277,15.583,b'G',
HPPSC070A_J104721.0+540620,blue,161.837601,54.105599,0.000451,0.000264,51.028,b'G',
HPPSC070A_J164729.3-291907,blue,251.872199,-29.31856,0.000028,0.000024,1096.184,b'G',
HPPSC070A_J061716.0+165557,blue,94.316875,16.932561,0.000089,0.000085,1217.16,b'G',
HPPSC070A_J123608.7+275757,blue,189.036285,27.965966,0.000012,0.000011,504.131,b'G',
HPPSC070A_J094857.9+131137,blue,147.24146,13.193478,0.000156,0.000152,31.282,b'G',
HPPSC070A_J124345.6+104612,blue,190.940085,10.770087,0.000007,0.000007,953.679,b'G',
HPPSC070A_J000330.9+641704,blue,0.878926,64.284537,0.000721,0.000313,153.234,b'G',
HPPSC070A_J042833.3+351657,blue,67.138992,35.282419,0.000385,0.000314,141.726,b'G',
HPPSC070A_J090036.8+205340,blue,135.153644,20.894579,0.000045,0.000042,71.622,b'G',
HPPSC070A_J104931.0+225752,blue,162.37919,22.964422,0.000054,0.00005,117.422,b'G',
HPPSC070A_J033233.1-274123,blue,53.137923,-27.689724,0.000198,0.000175,1.907,b'G',
HPPSC070A_J040155.6+542546,blue,60.481802,54.429396,0.000066,0.000038,5739.038,b'G',
HPPSC070A_J142933.3-002656,blue,217.388902,-0.448915,0.000111,0.000111,63.377,b'G',
HPPSC070A_J101956.6+081459,blue,154.986036,8.249598,0.000053,0.000052,126.038,b'G',
HPPSC070A_J172316.1-001507,blue,260.817402,-0.251907,0.000092,0.000092,77.535,b'G',
HPPSC070A_J004252.8-233228,blue,10.720072,-23.541045,0.000009,0.000008,2221.295,b'G',
HPPSC070A_J133037.0+470111,blue,202.654427,47.019854,0.000134,0.000091,201.131,b'G',
HPPSC070A_J133011.5+465121,blue,202.548035,46.855912,0.000445,0.000304,35.398,b'G',
HPPSC070A_J154257.2-342845,blue,235.738621,-34.479094,0.000266,0.000219,245.761,b'G',
HPPSC070A_J084902.7+445603,blue,132.261338,44.934192,0.000138,0.000098,15.938,b'G',
HPPSC070A_J125627.8+265915,blue,194.11619,26.987445,0.000037,0.000033,269.963,b'G',
HPPSC070A_J034325.5+302322,blue,55.85641,30.389501,0.000381,0.000329,232.112,b'G',
HPPSC070A_J125138.9-792057,blue,192.912198,-79.349275,0.001673,0.000309,137.719,b'G',
HPPSC070A_J202835.0+254401,blue,307.145878,25.733602,0.000006,0.000006,8909.996,b'G',
HPPSC070A_J050622.8-320000,blue,76.595353,-32.000048,0.000034,0.000029,70.991,b'G',
HPPSC070A_J094719.9+132432,blue,146.833041,13.408991,0.000261,0.000254,28.132,b'G',
HPPSC070A_J064645.1+433149,blue,101.688148,43.530238,0.000124,0.00009,83.648,b'G',
HPPSC070A_J122334.4-705902,blue,185.893346,-70.983948,0.000733,0.000239,177.402,b'G',
HPPSC070A_J134925.8-283252,blue,207.357674,-28.547749,0.000036,0.000032,327.547,b'G',
HPPSC070A_J122737.7+435921,blue,186.907197,43.989212,0.000155,0.000111,46.937,b'G',
HPPSC070A_J111111.3+284435,blue,167.797475,28.742922,0.000141,0.000124,47.788,b'G',
HPPSC070A_J041812.5+380548,blue,64.552367,38.096603,0.000185,0.000146,251.469,b'G',
HPPSC070A_J041359.3+505445,blue,63.49725,50.912564,0.000245,0.000154,336.256,b'G',
HPPSC070A_J041520.4+531108,blue,63.835262,53.185674,0.000719,0.000431,151.151,b'G',
HPPSC070A_J063854.8+055025,blue,99.728682,5.840413,0.000385,0.000383,184.279,b'G',
HPPSC070A_J041716.3+371602,blue,64.3183,37.267209,0.000476,0.000379,132.502,b'G',
HPPSC070A_J040457.2+540532,blue,61.238628,54.092289,0.000538,0.000315,169.182,b'G',
HPPSC070A_J111920.4-030317,blue,169.83517,-3.054789,0.000026,0.000026,76.053,b'G',
HPPSC070A_J124218.3+323826,blue,190.576452,32.640426,0.000082,0.000069,22.224,b'G',
HPPSC070A_J124619.7-010510,blue,191.582161,-1.086135,0.000086,0.000086,22.244,b'G',
HPPSC070A_J033221.0-274706,blue,53.08778,-27.784947,0.000065,0.000058,5.424,b'G',
HPPSC070A_J004341.2+405446,blue,10.921873,40.912643,0.000303,0.000229,97.085,b'G',
HPPSC070A_J055042.0+253018,blue,87.67506,25.505088,0.00026,0.000235,157.848,b'G',
HPPSC070A_J003257.0+152138,blue,8.237507,15.360659,0.000079,0.000076,41.623,b'G',
HPPSC070A_J054204.5+692243,blue,85.518767,69.378719,0.000024,0.000008,1435.743,b'G',
HPPSC070A_J125836.1+281619,blue,194.650464,28.271807,0.000014,0.000013,731.095,b'G',
HPPSC070A_J102614.1+484521,blue,156.558859,48.755758,0.000459,0.000303,4.753,b'G',
HPPSC070A_J133014.9+470403,blue,202.562165,47.067418,0.00035,0.000238,42.326,b'G',
HPPSC070A_J144038.2+533014,blue,220.159489,53.503927,0.000017,0.00001,1310.458,b'G',
HPPSC070A_J125837.3+271037,blue,194.655662,27.176813,0.000056,0.000049,431.883,b'G',
HPPSC070A_J163831.0-205525,blue,249.629191,-20.923577,0.000104,0.000097,772.366,b'G',
HPPSC070A_J094310.9+465902,blue,145.795665,46.983926,0.000028,0.000019,55.483,b'G',
HPPSC070A_J022125.9+620208,blue,35.358005,62.035539,0.000447,0.000209,133.35,b'G',
HPPSC070A_J232846.6+033042,blue,352.194338,3.511598,0.000009,0.000009,6949.176,b'G',
HPPSC070A_J095737.1+091735,blue,149.404707,9.293186,0.000098,0.000097,60.285,b'G',
HPPSC070A_J045652.6+443515,blue,74.219383,44.587612,0.000413,0.000294,339.253,b'G',
HPPSC070A_J130228.3+274605,blue,195.618266,27.768187,0.000218,0.000193,42.395,b'G',
HPPSC070A_J204719.1+001915,blue,311.829563,0.320945,0.000089,0.000089,100.349,b'G',
HPPSC070A_J183003.4-020246,blue,277.514392,-2.046014,0.000006,0.000006,18552.597,b'G',
HPPSC070A_J074438.7+402159,blue,116.161508,40.366421,0.000116,0.000089,31.436,b'G',
HPPSC070A_J140620.6+504618,blue,211.585962,50.771732,0.000103,0.000065,112.879,b'G',
HPPSC070A_J151645.0+070322,blue,229.187618,7.056122,0.000055,0.000055,50.284,b'G',
HPPSC070A_J050826.0+421428,blue,77.108377,42.241116,0.000587,0.000435,139.26,b'G',
HPPSC070A_J125026.6+411535,blue,192.610958,41.259827,0.00039,0.000293,29.212,b'G',
HPPSC070A_J113205.4+704838,blue,173.02251,70.810617,0.000162,0.000053,171.319,b'G',
HPPSC070A_J074243.4-254011,blue,115.680829,-25.669584,0.00031,0.00028,277.072,b'G',
HPPSC070A_J112644.2+590921,blue,171.684308,59.155833,0.000012,0.000006,3191.524,b'G',
HPPSC070A_J010743.7+890536,blue,16.932181,89.09325,0.020713,0.000328,188.256,b'G',
HPPSC070A_J160041.2-430518,blue,240.171916,-43.088322,0.000603,0.00044,149.12,b'G',
HPPSC070A_J232516.5-120549,blue,351.319062,-12.096857,0.000109,0.000107,36.81,b'G',
HPPSC070A_J033210.7-274706,blue,53.04469,-27.784886,0.00012,0.000106,2.72,b'G',
HPPSC070A_J033253.4-274833,blue,53.22268,-27.809132,0.000285,0.000252,2.605,b'G',
HPPSC070A_J033328.9-362124,blue,53.370805,-36.356603,0.000061,0.000049,101.025,b'G',
HPPSC070A_J033251.8-274951,blue,53.216045,-27.830884,0.000094,0.000083,3.49,b'G',
HPPSC070A_J220329.1+772346,blue,330.871403,77.396198,0.000491,0.000107,525.247,b'G',
HPPSC070A_J074423.8-260001,blue,116.099329,-26.000414,0.000092,0.000083,1158.655,b'G',
HPPSC070A_J125741.4+274806,blue,194.422589,27.801759,0.000342,0.000303,33.588,b'G',
HPPSC070A_J125045.7+253032,blue,192.690415,25.508944,0.000233,0.00021,26.977,b'G',
HPPSC070A_J125908.4+274436,blue,194.785331,27.743387,0.000222,0.000196,25.674,b'G',
HPPSC070A_J163041.7-183737,blue,247.674025,-18.626998,0.000189,0.000179,316.06,b'G',
HPPSC070A_J191131.0-382010,blue,287.879254,-38.336207,0.000527,0.000413,151.023,b'G',
HPPSC070A_J084921.4+445010,blue,132.339424,44.835995,0.000208,0.000147,9.838,b'G',
HPPSC070A_J132220.0-110517,blue,200.583345,-11.087979,0.000133,0.000131,98.812,b'G',
HPPSC070A_J022259.1+421410,blue,35.746416,42.236176,0.000129,0.000096,66.678,b'G',
HPPSC070A_J013538.1+303132,blue,23.908868,30.525566,0.000199,0.000172,30.186,b'G',
HPPSC070A_J132755.2+470203,blue,201.980149,47.034049,0.000144,0.000098,122.52,b'G',
HPPSC070A_J000334.8-003048,blue,0.89537,-0.51328,0.000142,0.000142,33.647,b'G',
HPPSC070A_J163844.8-235952,blue,249.686743,-23.997916,0.000276,0.000252,217.772,b'G',
HPPSC070A_J141212.5-003646,blue,213.052387,-0.612859,0.000261,0.000261,44.091,b'G',
HPPSC070A_J091816.8-120701,blue,139.570333,-12.117048,0.00007,0.000068,123.114,b'G',
HPPSC070A_J053219.0+320311,blue,83.079314,32.053088,0.00012,0.000102,750.56,b'G',
HPPSC070A_J134152.9-190021,blue,205.470402,-19.00575,0.000132,0.000125,39.491,b'G',
HPPSC070A_J121357.7+144746,blue,183.490419,14.796111,0.00022,0.000213,23.792,b'G',
HPPSC070A_J054633.1-012834,blue,86.637921,-1.476131,0.000135,0.000135,396.842,b'G',
HPPSC070A_J004245.9-233342,blue,10.691313,-23.561582,0.000006,0.000005,11810.436,b'G',
HPPSC070A_J125721.3+214044,blue,194.339014,21.67889,0.000143,0.000133,40.098,b'G',
HPPSC070A_J013258.9+304134,blue,23.24562,30.692709,0.00006,0.000051,187.113,b'G',
HPPSC070A_J122837.8+440906,blue,187.157831,44.151787,0.000373,0.000268,16.711,b'G',
HPPSC070A_J095429.4+694509,blue,148.622751,69.752409,0.000802,0.000278,27.695,b'G',
HPPSC070A_J033238.9-274449,blue,53.162274,-27.746933,0.000046,0.00004,8.7,b'G',
HPPSC070A_J154630.2+455953,blue,236.625837,45.998141,0.000044,0.000031,495.327,b'G',
HPPSC070A_J125803.3+273831,blue,194.514022,27.642033,0.000314,0.000278,16.851,b'G',
HPPSC070A_J082544.4-383513,blue,126.435221,-38.586892,0.00016,0.000125,424.05,b'G',
HPPSC070A_J122605.2+130722,blue,186.521986,13.122799,0.000069,0.000068,62.858,b'G',
HPPSC070A_J002025.1+005048,blue,5.104764,0.846694,0.000274,0.000274,25.841,b'G',
HPPSC070A_J054853.5+264952,blue,87.223046,26.831106,0.000159,0.000142,318.894,b'G',
HPPSC070A_J121348.5+150019,blue,183.452356,15.005173,0.000149,0.000144,32.251,b'G',
HPPSC070A_J074419.7-252814,blue,116.082195,-25.470657,0.000107,0.000096,790.193,b'G',
HPPSC070A_J043042.5+354146,blue,67.677429,35.695974,0.000283,0.00023,195.081,b'G',
HPPSC070A_J223651.2+342302,blue,339.213471,34.384009,0.000235,0.000194,39.77,b'G',
HPPSC070A_J182749.8-010958,blue,276.957757,-1.166066,0.000169,0.000169,387.951,b'G',
HPPSC070A_J140337.7+541414,blue,210.907099,54.237156,0.000451,0.000263,17.726,b'G',
HPPSC070A_J225528.2+622040,blue,343.867696,62.344403,0.000103,0.000048,357.064,b'G',
HPPSC070A_J052727.7+333342,blue,81.865589,33.561678,0.000077,0.000064,1295.211,b'G',
HPPSC070A_J152556.2+010859,blue,231.484385,1.149741,0.000198,0.000198,19.054,b'G',
HPPSC070A_J084922.1+012522,blue,132.342154,1.422769,0.000175,0.000175,30.6,b'G',
HPPSC070A_J125648.3-763207,blue,194.201595,-76.535333,0.001063,0.000247,166.649,b'G',
HPPSC070A_J085824.5-464248,blue,134.602111,-46.713249,0.000291,0.000199,363.141,b'G',
HPPSC070A_J105547.3-193927,blue,163.947163,-19.657443,0.000048,0.000045,65.412,b'G',
HPPSC070A_J005455.8+255322,blue,13.732606,25.88949,0.000075,0.000067,55.343,b'G',
HPPSC070A_J014806.1+640209,blue,27.025604,64.035903,0.00025,0.000109,566.463,b'G',
HPPSC070A_J045542.5+440214,blue,73.927124,44.037235,0.000214,0.000154,312.409,b'G',
HPPSC070A_J082348.1-382501,blue,125.950668,-38.417043,0.000324,0.000253,189.253,b'G',
HPPSC070A_J130042.8+281810,blue,195.17857,28.30282,0.00012,0.000106,73.92,b'G',
HPPSC070A_J064120.6-021550,blue,100.336212,-2.263791,0.000144,0.000144,290.944,b'G',
HPPSC070A_J050337.5+394614,blue,75.906517,39.770499,0.00026,0.0002,211.891,b'G',
HPPSC070A_J144009.5+491107,blue,220.039919,49.185148,0.000067,0.000044,126.999,b'G',
HPPSC070A_J080351.1-335734,blue,120.963108,-33.95953,0.000355,0.000295,207.677,b'G',
HPPSC070A_J045725.8+442040,blue,74.357497,44.344427,0.000167,0.000119,473.869,b'G',
HPPSC070A_J140321.9-060329,blue,210.841249,-6.058114,0.000101,0.0001,48.328,b'G',
HPPSC070A_J203722.7+601945,blue,309.344789,60.329271,0.000482,0.000239,137.974,b'G',
HPPSC070A_J042327.2+381627,blue,65.863345,38.27427,0.000252,0.000198,349.464,b'G',
HPPSC070A_J044703.8+255037,blue,71.76609,25.843668,0.000108,0.000097,685.784,b'G',
HPPSC070A_J064844.2+021156,blue,102.184256,2.198975,0.0005,0.0005,89.76,b'G',
HPPSC070A_J020938.6-100848,blue,32.411107,-10.146585,0.000007,0.000007,11501.105,b'G',
HPPSC070A_J091917.9-494516,blue,139.824568,-49.754436,0.000194,0.000126,542.904,b'G',
HPPSC070A_J092744.8+122108,blue,141.937009,12.352334,0.000081,0.000079,99.216,b'G',
HPPSC070A_J053500.2+215737,blue,83.751222,21.960211,0.000201,0.000186,19.652,b'G',
HPPSC070A_J151644.4+070120,blue,229.185231,7.022159,0.000082,0.000081,23.475,b'G',
HPPSC070A_J032252.8+583914,blue,50.720087,58.653759,0.000142,0.000074,1224.943,b'G',
HPPSC070A_J045540.3+262256,blue,73.918124,26.382194,0.000368,0.00033,110.24,b'G',
HPPSC070A_J142346.3+340102,blue,215.943215,34.017143,0.000052,0.000043,204.68,b'G',
HPPSC070A_J053916.4-022136,blue,84.818354,-2.359981,0.000165,0.000165,293.773,b'G',
HPPSC070A_J080203.0+175201,blue,120.51261,17.867074,0.000073,0.000069,45.417,b'G',
HPPSC070A_J094259.9+470020,blue,145.749576,47.005662,0.000157,0.000107,7.793,b'G',
HPPSC070A_J032814.6+302954,blue,52.061187,30.498382,0.000138,0.000119,588.608,b'G',
HPPSC070A_J124415.4-020320,blue,191.064198,-2.055528,0.000116,0.000116,46.347,b'G',
HPPSC070A_J124216.5+323819,blue,190.568907,32.638627,0.000258,0.000217,30.726,b'G',
HPPSC070A_J153457.2+233012,blue,233.738636,23.503234,0.000002,0.000001,138188.084,b'G',
HPPSC070A_J124137.9+322354,blue,190.40806,32.39821,0.000341,0.000288,11.096,b'G',
HPPSC070A_J082644.6+214637,blue,126.686183,21.776817,0.000116,0.000108,28.28,b'G',
HPPSC070A_J105315.0-765413,blue,163.312856,-76.903684,0.002188,0.000496,128.098,b'G',
HPPSC070A_J104125.4+590427,blue,160.356103,59.074176,0.000284,0.000146,32.526,b'G',
HPPSC070A_J090124.1+181453,blue,135.350762,18.247917,0.000163,0.000154,12.823,b'G',
HPPSC070A_J081015.1+335724,blue,122.563231,33.956675,0.000004,0.000003,1550.051,b'G',
HPPSC070A_J140827.7+004200,blue,212.115772,0.700052,0.000131,0.000131,41.195,b'G',
HPPSC070A_J055002.3+283732,blue,87.509667,28.625486,0.00034,0.000299,166.783,b'G',
HPPSC070A_J072722.6+351920,blue,111.844473,35.322296,0.000095,0.000078,107.169,b'G',
HPPSC070A_J144229.8+222016,blue,220.624217,22.33768,0.000058,0.000053,12.474,b'G',
HPPSC070A_J073807.4+382916,blue,114.531105,38.487875,0.000149,0.000117,60.981,b'G',
HPPSC070A_J120914.0+470330,blue,182.308581,47.058377,0.000019,0.000013,788.793,b'G',
HPPSC070A_J164659.8-133148,blue,251.749383,-13.529982,0.000218,0.000212,212.955,b'G',
HPPSC070A_J033251.7-275018,blue,53.215674,-27.838306,0.000205,0.000181,2.169,b'G',
HPPSC070A_J094649.7+132048,blue,146.707071,13.346556,0.000278,0.00027,19.387,b'G',
HPPSC070A_J052558.7+012956,blue,81.494959,1.498932,0.000054,0.000054,103.805,b'G',
HPPSC070A_J164828.7-141435,blue,252.119812,-14.243049,0.000067,0.000065,841.534,b'G',
HPPSC070A_J125930.8+282859,blue,194.878325,28.483049,0.000177,0.000155,34.731,b'G',
HPPSC070A_J192216.2-375621,blue,290.567874,-37.939287,0.000316,0.000249,184.482,b'G',
HPPSC070A_J230702.9+043256,blue,346.7621,4.548918,0.000121,0.000121,23.673,b'G',
HPPSC070A_J142405.0+254724,blue,216.021151,25.790056,0.00007,0.000063,70.919,b'G',
HPPSC070A_J043455.1+264237,blue,68.729594,26.710362,0.000265,0.000237,414.407,b'G',
HPPSC070A_J151802.5+061430,blue,229.510463,6.241761,0.000061,0.000061,60.088,b'G',
HPPSC070A_J104543.3+524944,blue,161.430495,52.828769,0.000218,0.000132,26.057,b'G',
HPPSC070A_J095342.0+685235,blue,148.425154,68.876451,0.000204,0.000073,65.012,b'G',
HPPSC070A_J112031.2+134009,blue,170.130381,13.669285,0.000087,0.000085,26.695,b'G',
HPPSC070A_J000403.7-002947,blue,1.015796,-0.49641,0.000123,0.000123,35.772,b'G',
HPPSC070A_J203415.4+073402,blue,308.564324,7.567257,0.000108,0.000107,20.048,b'G',
HPPSC070A_J125634.4+273120,blue,194.143586,27.522321,0.000184,0.000163,33.011,b'G',
HPPSC070A_J222041.8-135415,blue,335.174489,-13.904039,0.000016,0.000015,169.324,b'G',
HPPSC070A_J124632.2-021710,blue,191.634303,-2.28601,0.000081,0.000081,56.131,b'G',
HPPSC070A_J043503.8+251104,blue,68.765914,25.184345,0.000088,0.000079,861.433,b'G',
HPPSC070A_J082913.2-411758,blue,127.305142,-41.299397,0.000448,0.000337,159.719,b'G',
HPPSC070A_J120233.6-003246,blue,180.640004,-0.54611,0.000093,0.000093,14.695,b'G',
HPPSC070A_J053805.5-062025,blue,84.523079,-6.340187,0.000471,0.000468,125.176,b'G',
HPPSC070A_J092823.6+034317,blue,142.098547,3.721379,0.000163,0.000162,19.118,b'G',
HPPSC070A_J111828.5-771734,blue,169.618766,-77.292907,0.002251,0.000495,133.119,b'G',
HPPSC070A_J124207.7+324144,blue,190.532313,32.695584,0.00033,0.000278,31.414,b'G',
